Run	Short	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	BREED	Bytes	Center Name	Consent	Cultivar	DATASTORE filetype	DATASTORE provider	DATASTORE region	dev_stage	Ecotype	Experiment	Instrument	isolate	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	sex	specimen	SRA Study	strain	tissue	sub_species
SRR9680779	Neotoa	RNA-Seq	126	1592695188	PRJNA552202	SAMN12247685	Model organism or animal	not applicable	863810417	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441036	Illumina HiSeq 2500	not applicable	Neotoa_KCD9_KTF9_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotoa_KCD9_KTF9_VE_M	male	Neotoa_KCD9_KTF9_VE_M	SRP214209	not applicable	liver	
SRR9680780	Neotoa	RNA-Seq	126	1006954326	PRJNA552202	SAMN12247684	Model organism or animal	not applicable	526777477	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441035	Illumina HiSeq 2500	not applicable	Neotoa_JZD6_KTA8_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotoa_JZD6_KTA8_BR_F	female	Neotoa_JZD6_KTA8_BR_F	SRP214209	not applicable	brain	
SRR9680781	Neotoa	RNA-Seq	126	1323495054	PRJNA552202	SAMN12247683	Model organism or animal	not applicable	772528366	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441034	Illumina HiSeq 2500	not applicable	Neotoa_JZD6_KTA7_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotoa_JZD6_KTA7_LP_F	female	Neotoa_JZD6_KTA7_LP_F	SRP214209	not applicable	lpj	
SRR9680782	Neotoa	RNA-Seq	126	1116325098	PRJNA552202	SAMN12247682	Model organism or animal	not applicable	574776520	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441033	Illumina HiSeq 2500	not applicable	Neotoa_JZD6_KTA6_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotoa_JZD6_KTA6_GI_F	female	Neotoa_JZD6_KTA6_GI_F	SRP214209	not applicable	gills	
SRR9680783	Neotoa	RNA-Seq	126	1249399998	PRJNA552202	SAMN12247689	Model organism or animal	not applicable	707906179	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441032	Illumina HiSeq 2500	not applicable	Neotoa_KCD9_KTG4_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotoa_KCD9_KTG4_LP_M	male	Neotoa_KCD9_KTG4_LP_M	SRP214209	not applicable	lpj	
SRR9680784	Neotoa	RNA-Seq	126	1336318326	PRJNA552202	SAMN12247688	Model organism or animal	not applicable	733787462	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441031	Illumina HiSeq 2500	not applicable	Neotoa_KCD9_KTG3_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotoa_KCD9_KTG3_BR_M	male	Neotoa_KCD9_KTG3_BR_M	SRP214209	not applicable	brain	
SRR9680785	Neotoa	RNA-Seq	126	1503599958	PRJNA552202	SAMN12247687	Model organism or animal	not applicable	820136701	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441030	Illumina HiSeq 2500	not applicable	Neotoa_KCD9_KTG2_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotoa_KCD9_KTG2_GI_M	male	Neotoa_KCD9_KTG2_GI_M	SRP214209	not applicable	gills	
SRR9680786	Neotoa	RNA-Seq	126	1085273154	PRJNA552202	SAMN12247686	Model organism or animal	not applicable	608907109	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441029	Illumina HiSeq 2500	not applicable	Neotoa_KCD9_KTG1_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus toae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotoa_KCD9_KTG1_AD_M	male	Neotoa_KCD9_KTG1_AD_M	SRP214209	not applicable	gonads	
SRR9680787	Neopul	RNA-Seq	126	1472732352	PRJNA552202	SAMN12247587	Model organism or animal	not applicable	812468816	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441028	Illumina HiSeq 2500	not applicable	Neopul_ISA7_JMA6_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neopul_ISA7_JMA6_AD_M	male	Neopul_ISA7_JMA6_AD_M	SRP214209	not applicable	gonads	
SRR9680788	Neopul	RNA-Seq	126	1168185060	PRJNA552202	SAMN12247586	Model organism or animal	not applicable	624438155	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441027	Illumina HiSeq 2500	not applicable	Neopul_ISA7_JMA5_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neopul_ISA7_JMA5_VE_M	male	Neopul_ISA7_JMA5_VE_M	SRP214209	not applicable	liver	
SRR9680789	Neopul	RNA-Seq	126	1593208638	PRJNA552202	SAMN12247589	Model organism or animal	not applicable	928155230	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441026	Illumina HiSeq 2500	not applicable	Neopul_ISA7_JMA8_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neopul_ISA7_JMA8_LP_M	male	Neopul_ISA7_JMA8_LP_M	SRP214209	not applicable	lpj	
SRR9680790	Neopul	RNA-Seq	126	1159655868	PRJNA552202	SAMN12247588	Model organism or animal	not applicable	655264384	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441025	Illumina HiSeq 2500	not applicable	Neopul_ISA7_JMA7_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neopul_ISA7_JMA7_GI_M	male	Neopul_ISA7_JMA7_GI_M	SRP214209	not applicable	gills	
SRR9680791	Neonig	RNA-Seq	126	1508753484	PRJNA552202	SAMN12247583	Model organism or animal	not applicable	804810460	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441024	Illumina HiSeq 2500	not applicable	Neonig_ONH5_QBG3_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:52:00Z	1	Neonig_ONH5_QBG3_AD_F	female	Neonig_ONH5_QBG3_AD_F	SRP214209	not applicable	gonads	
SRR9680792	Neonig	RNA-Seq	126	1102130316	PRJNA552202	SAMN12247582	Model organism or animal	not applicable	586993237	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441023	Illumina HiSeq 2500	not applicable	Neonig_ONH5_QBG2_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neonig_ONH5_QBG2_VE_F	female	Neonig_ONH5_QBG2_VE_F	SRP214209	not applicable	liver	
SRR9680793	Neonig	RNA-Seq	126	1548869364	PRJNA552202	SAMN12247585	Model organism or animal	not applicable	823659691	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441022	Illumina HiSeq 2500	not applicable	Neonig_ONH5_QBG6_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:52:00Z	1	Neonig_ONH5_QBG6_BR_F	female	Neonig_ONH5_QBG6_BR_F	SRP214209	not applicable	brain	
SRR9680794	Neonig	RNA-Seq	126	1393225722	PRJNA552202	SAMN12247584	Model organism or animal	not applicable	734641912	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441021	Illumina HiSeq 2500	not applicable	Neonig_ONH5_QBG4_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neonig_ONH5_QBG4_GI_F	female	Neonig_ONH5_QBG4_GI_F	SRP214209	not applicable	gills	
SRR9680795	Neosav	RNA-Seq	126	1021867182	PRJNA552202	SAMN12247641	Model organism or animal	not applicable	505747573	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441020	Illumina HiSeq 2500	not applicable	Neosav_LOC9_NKD9_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus savoryi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neosav_LOC9_NKD9_VE_F	female	Neosav_LOC9_NKD9_VE_F	SRP214209	not applicable	liver	
SRR9680796	Neopul	RNA-Seq	126	1464396444	PRJNA552202	SAMN12247591	Model organism or animal	not applicable	784925077	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441019	Illumina HiSeq 2500	not applicable	Neopul_ISB3_JMG1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neopul_ISB3_JMG1_VE_F	female	Neopul_ISB3_JMG1_VE_F	SRP214209	not applicable	liver	
SRR9680797	Neopul	RNA-Seq	126	1133078310	PRJNA552202	SAMN12247590	Model organism or animal	not applicable	648687145	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441018	Illumina HiSeq 2500	not applicable	Neopul_ISA7_JMA9_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus pulcher	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neopul_ISA7_JMA9_BR_M	male	Neopul_ISA7_JMA9_BR_M	SRP214209	not applicable	brain	
SRR9680798	Neonig	RNA-Seq	126	1658899116	PRJNA552202	SAMN12247561	Model organism or animal	not applicable	877739759	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441017	Illumina HiSeq 2500	not applicable	Neonig_ONG9_QBB1_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:52:00Z	1	Neonig_ONG9_QBB1_BR_M	male	Neonig_ONG9_QBB1_BR_M	SRP214209	not applicable	brain	
SRR9680799	Neonig	RNA-Seq	126	973908432	PRJNA552202	SAMN12247560	Model organism or animal	not applicable	510430885	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441016	Illumina HiSeq 2500	not applicable	Neonig_ONG9_QBA9_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus niger	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neonig_ONG9_QBA9_LP_M	male	Neonig_ONG9_QBA9_LP_M	SRP214209	not applicable	lpj	
SRR9680800	Ophven	RNA-Seq	126	1207976616	PRJNA552202	SAMN12247740	Model organism or animal	not applicable	609043826	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441015	Illumina HiSeq 2500	not applicable	Ophven_IQE4_JKF2_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Ophven_IQE4_JKF2_AD_F	female	Ophven_IQE4_JKF2_AD_F	SRP214209	not applicable	gonads	
SRR9680801	Ophven	RNA-Seq	126	1219948884	PRJNA552202	SAMN12247741	Model organism or animal	not applicable	636457604	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441014	Illumina HiSeq 2500	not applicable	Ophven_IQE4_JKF3_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Ophven_IQE4_JKF3_GI_F	female	Ophven_IQE4_JKF3_GI_F	SRP214209	not applicable	gills	
SRR9680802	Ophven	RNA-Seq	126	1114454250	PRJNA552202	SAMN12247738	Model organism or animal	not applicable	557916151	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441013	Illumina HiSeq 2500	not applicable	Ophven_IQD3_JKD3_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Ophven_IQD3_JKD3_BR_M	male	Ophven_IQD3_JKD3_BR_M	SRP214209	not applicable	brain	
SRR9680803	Ophven	RNA-Seq	126	1044996498	PRJNA552202	SAMN12247739	Model organism or animal	not applicable	550120010	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441012	Illumina HiSeq 2500	not applicable	Ophven_IQE4_JKF1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Ophven_IQE4_JKF1_VE_F	female	Ophven_IQE4_JKF1_VE_F	SRP214209	not applicable	liver	
SRR9680804	Ophven	RNA-Seq	126	1142604918	PRJNA552202	SAMN12247736	Model organism or animal	not applicable	595166233	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441011	Illumina HiSeq 2500	not applicable	Ophven_IQD3_JKD1_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Ophven_IQD3_JKD1_GI_M	male	Ophven_IQD3_JKD1_GI_M	SRP214209	not applicable	gills	
SRR9680805	Ophven	RNA-Seq	126	968576616	PRJNA552202	SAMN12247737	Model organism or animal	not applicable	507294387	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441010	Illumina HiSeq 2500	not applicable	Ophven_IQD3_JKD2_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Ophven_IQD3_JKD2_LP_M	male	Ophven_IQD3_JKD2_LP_M	SRP214209	not applicable	lpj	
SRR9680806	Neomul	RNA-Seq	126	1322475966	PRJNA552202	SAMN12247553	Model organism or animal	not applicable	723316696	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441009	Illumina HiSeq 2500	not applicable	Neomul_MOI9_NYE2_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus multifasciatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neomul_MOI9_NYE2_GI_F	female	Neomul_MOI9_NYE2_GI_F	SRP214209	not applicable	gills	
SRR9680807	Neomul	RNA-Seq	126	1532566350	PRJNA552202	SAMN12247552	Model organism or animal	not applicable	763708219	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441008	Illumina HiSeq 2500	not applicable	Neomul_MOI9_NYE1_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus multifasciatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neomul_MOI9_NYE1_AD_F	female	Neomul_MOI9_NYE1_AD_F	SRP214209	not applicable	gonads	
SRR9680808	Neowal	RNA-Seq	126	1414125468	PRJNA552202	SAMN12247732	Model organism or animal	not applicable	696026957	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441007	Illumina HiSeq 2500	not applicable	Neowal_MVB8_OHA9_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus walteri	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neowal_MVB8_OHA9_LP_M	male	Neowal_MVB8_OHA9_LP_M	SRP214209	not applicable	lpj	
SRR9680809	Neowal	RNA-Seq	126	1573508538	PRJNA552202	SAMN12247733	Model organism or animal	not applicable	767287542	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441006	Illumina HiSeq 2500	not applicable	Neowal_MVB8_OHB1_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus walteri	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neowal_MVB8_OHB1_BR_M	male	Neowal_MVB8_OHB1_BR_M	SRP214209	not applicable	brain	
SRR9680810	Neotet	RNA-Seq	126	1130381784	PRJNA552202	SAMN12247651	Model organism or animal	not applicable	615977850	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441005	Illumina HiSeq 2500	not applicable	Neotet_IPG3_JHC1_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG3_JHC1_VE_F	female	Neotet_IPG3_JHC1_VE_F	SRP214209	not applicable	liver	
SRR9680811	Neotet	RNA-Seq	126	1110889332	PRJNA552202	SAMN12247658	Model organism or animal	not applicable	576069592	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441004	Illumina HiSeq 2500	not applicable	Neotet_IPG6_JHD4_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG6_JHD4_GI_M	male	Neotet_IPG6_JHD4_GI_M	SRP214209	not applicable	gills	
SRR9680812	Neotet	RNA-Seq	126	1246374360	PRJNA552202	SAMN12247659	Model organism or animal	not applicable	667999588	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441003	Illumina HiSeq 2500	not applicable	Neotet_IPG6_JHD5_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG6_JHD5_LP_M	male	Neotet_IPG6_JHD5_LP_M	SRP214209	not applicable	lpj	
SRR9680813	Neotet	RNA-Seq	126	1200418758	PRJNA552202	SAMN12247656	Model organism or animal	not applicable	595753052	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441002	Illumina HiSeq 2500	not applicable	Neotet_IPG6_JHD2_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotet_IPG6_JHD2_VE_M	male	Neotet_IPG6_JHD2_VE_M	SRP214209	not applicable	liver	
SRR9680814	Neotet	RNA-Seq	126	1045452996	PRJNA552202	SAMN12247657	Model organism or animal	not applicable	576932238	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441001	Illumina HiSeq 2500	not applicable	Neotet_IPG6_JHD3_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:50:00Z	1	Neotet_IPG6_JHD3_AD_M	male	Neotet_IPG6_JHD3_AD_M	SRP214209	not applicable	gonads	
SRR9680815	Neotet	RNA-Seq	126	1126894482	PRJNA552202	SAMN12247654	Model organism or animal	not applicable	638554857	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6441000	Illumina HiSeq 2500	not applicable	Neotet_IPG3_JHC4_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG3_JHC4_LP_F	female	Neotet_IPG3_JHC4_LP_F	SRP214209	not applicable	lpj	
SRR9680816	Neotet	RNA-Seq	126	1134109116	PRJNA552202	SAMN12247655	Model organism or animal	not applicable	648695485	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6440999	Illumina HiSeq 2500	not applicable	Neotet_IPG3_JHC5_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG3_JHC5_BR_F	female	Neotet_IPG3_JHC5_BR_F	SRP214209	not applicable	brain	
SRR9680817	Neotet	RNA-Seq	126	1267028406	PRJNA552202	SAMN12247652	Model organism or animal	not applicable	684220540	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6440998	Illumina HiSeq 2500	not applicable	Neotet_IPG3_JHC2_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG3_JHC2_AD_F	female	Neotet_IPG3_JHC2_AD_F	SRP214209	not applicable	gonads	
SRR9680818	Neotet	RNA-Seq	126	1642673214	PRJNA552202	SAMN12247653	Model organism or animal	not applicable	903975185	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6440997	Illumina HiSeq 2500	not applicable	Neotet_IPG3_JHC3_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:52:00Z	1	Neotet_IPG3_JHC3_GI_F	female	Neotet_IPG3_JHC3_GI_F	SRP214209	not applicable	gills	
SRR9680819	Neotet	RNA-Seq	126	1382450958	PRJNA552202	SAMN12247660	Model organism or animal	not applicable	767453904	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6440996	Illumina HiSeq 2500	not applicable	Neotet_IPG6_JHD6_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPG6_JHD6_BR_M	male	Neotet_IPG6_JHD6_BR_M	SRP214209	not applicable	brain	
SRR9680820	Neotet	RNA-Seq	126	1285771536	PRJNA552202	SAMN12247661	Model organism or animal	not applicable	652817519	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6440995	Illumina HiSeq 2500	not applicable	Neotet_IPH9_JHG4_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Neolamprologus tetracanthus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T08:51:00Z	1	Neotet_IPH9_JHG4_VE_F	female	Neotet_IPH9_JHG4_VE_F	SRP214209	not applicable	liver	
